,receptor,molecule_chembl_id,canonical_smiles,type,relation,value,units,target_id,action_type,nombre_comercial,document_chembl_id,UMAP-1,UMAP-2
4733,B1,CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,IC50,=,0.12,uM,CHEMBL213,AGONIST,CLENBUTEROL,CHEMBL1909046,4.249953,-6.4139543
4734,B1,CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,Ki,=,0.069,uM,CHEMBL213,AGONIST,CLENBUTEROL,CHEMBL1909046,4.2406526,-6.4571104
4735,B1,CHEMBL47244,C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,IC50,,,,CHEMBL213,,,CHEMBL1909046,-2.0304449,-2.146855
4736,B1,CHEMBL47244,C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.8272843,-2.2783642
4737,B1,CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,IC50,,,,CHEMBL213,,,CHEMBL1909046,4.3271775,0.3827648
4738,B1,CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,Ki,,,,CHEMBL213,,,CHEMBL1909046,4.305686,0.3142618
4739,B1,CHEMBL1231107,Nc1nc(N)nc(NC2CC2)n1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-2.1684926,-1.9581302
4740,B1,CHEMBL1231107,Nc1nc(N)nc(NC2CC2)n1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-2.1952395,-1.9186636
4741,B1,CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,IC50,,,,CHEMBL213,,,CHEMBL1909046,16.645935,2.0480864
4742,B1,CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Ki,,,,CHEMBL213,,,CHEMBL1909046,16.704603,2.1227126
4743,B1,CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,IC50,,,,CHEMBL213,,,CHEMBL1909046,3.4333398,5.0126014
4744,B1,CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,Ki,,,,CHEMBL213,,,CHEMBL1909046,3.4560604,4.9889126
4745,B1,CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,IC50,,,,CHEMBL213,,,CHEMBL1909046,2.3944364,24.199423
4746,B1,CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,Ki,,,,CHEMBL213,,,CHEMBL1909046,2.3931139,24.19971
4747,B1,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,IC50,,,,CHEMBL213,,,CHEMBL1909046,3.6849082,3.5435402
4748,B1,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,Ki,,,,CHEMBL213,,,CHEMBL1909046,3.704545,3.575762
4749,B1,CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,5.39725,-9.516254
4750,B1,CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,5.3807206,-9.550371
4751,B1,CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,IC50,,,,CHEMBL213,,,CHEMBL1909046,-17.993757,8.811239
4752,B1,CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,Ki,,,,CHEMBL213,,,CHEMBL1909046,-17.968206,8.851187
4753,B1,CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,IC50,,,,CHEMBL213,,,CHEMBL1909046,0.8936901,3.6432552
4754,B1,CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,Ki,,,,CHEMBL213,,,CHEMBL1909046,0.9661488,3.6821315
4755,B1,CHEMBL178,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-6.620689,22.047161
4756,B1,CHEMBL178,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-6.621576,22.047556
4757,B1,CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,IC50,,,,CHEMBL213,,,CHEMBL1909046,6.7394686,2.6763365
4758,B1,CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,Ki,,,,CHEMBL213,,,CHEMBL1909046,6.919711,2.8258514
4759,B1,CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,IC50,,,,CHEMBL213,,,CHEMBL1909046,-5.7465415,-13.117354
4760,B1,CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,Ki,,,,CHEMBL213,,,CHEMBL1909046,-5.7273483,-13.092995
4761,B1,CHEMBL1201195,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,IC50,,,,CHEMBL213,,,CHEMBL1909046,-3.0186284,5.9774265
4762,B1,CHEMBL1201195,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,Ki,,,,CHEMBL213,,,CHEMBL1909046,-3.0029812,5.9535446
4763,B1,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,,,,CHEMBL213,,,CHEMBL1909046,-6.478941,17.71494
4764,B1,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Ki,,,,CHEMBL213,,,CHEMBL1909046,-6.483734,17.74673
4765,B1,CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,,,,CHEMBL213,,,CHEMBL1909046,19.819042,3.3343184
4766,B1,CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,Ki,,,,CHEMBL213,,,CHEMBL1909046,19.832527,3.3353455
4767,B1,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IC50,,,,CHEMBL213,,,CHEMBL1909046,1.7323146,-13.856435
4768,B1,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,Ki,,,,CHEMBL213,,,CHEMBL1909046,1.734131,-13.846363
4769,B1,CHEMBL1480987,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-5.27309,14.7905655
4770,B1,CHEMBL1480987,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-5.3438783,14.823708
4771,B1,CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,IC50,,,,CHEMBL213,,,CHEMBL1909046,9.82482,1.8805119
4772,B1,CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Ki,,,,CHEMBL213,,,CHEMBL1909046,9.901346,1.7328699
4773,B1,CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,IC50,,,,CHEMBL213,,,CHEMBL1909046,16.629211,1.9973598
4774,B1,CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Ki,,,,CHEMBL213,,,CHEMBL1909046,16.714275,2.1032302
4775,B1,CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.3976985,0.21616213
4776,B1,CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.3224804,0.2924013
4777,B1,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,IC50,,,,CHEMBL213,,,CHEMBL1909046,-4.859346,3.6635
4778,B1,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,Ki,,,,CHEMBL213,,,CHEMBL1909046,-4.799384,3.7247238
4779,B1,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.55413926,-1.7617325
4780,B1,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.5447807,-1.8908497
4781,B1,CHEMBL34431,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,0.85450566,-0.89282215
4782,B1,CHEMBL34431,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,0.6479456,-0.9429279
4783,B1,CHEMBL1902627,CC(C)NCC(O)c1ccccc1Cl,IC50,=,2.592,uM,CHEMBL213,,,CHEMBL1909046,-2.31812,28.459455
4784,B1,CHEMBL1902627,CC(C)NCC(O)c1ccccc1Cl,Ki,=,1.497,uM,CHEMBL213,,,CHEMBL1909046,-2.333937,28.375223
4785,B1,CHEMBL70927,Cc1c(O)c(=O)ccn1C,IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.1370349,0.5235082
4786,B1,CHEMBL70927,Cc1c(O)c(=O)ccn1C,Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.0278562,0.71414053
4787,B1,CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,IC50,,,,CHEMBL213,,,CHEMBL1909046,5.677813,0.18749653
4788,B1,CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Ki,,,,CHEMBL213,,,CHEMBL1909046,5.717046,0.12501349
4789,B1,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,3.6025407,2.1949384
4790,B1,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,3.4318185,2.3006337
4791,B1,CHEMBL1730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,IC50,,,,CHEMBL213,,,CHEMBL1909046,2.2500834,9.769264
4792,B1,CHEMBL1730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ki,,,,CHEMBL213,,,CHEMBL1909046,2.2209349,9.736332
4793,B1,CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,IC50,,,,CHEMBL213,,,CHEMBL1909046,7.615452,5.5720825
4794,B1,CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,Ki,,,,CHEMBL213,,,CHEMBL1909046,7.5507903,5.589654
4795,B1,CHEMBL1159650,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,,,,CHEMBL213,,,CHEMBL1909046,8.693124,5.4476075
4796,B1,CHEMBL1159650,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ki,,,,CHEMBL213,,,CHEMBL1909046,8.683004,5.455761
4797,B1,CHEMBL2221249,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,IC50,,,,CHEMBL213,,,CHEMBL1909046,4.270557,1.2154794
4798,B1,CHEMBL2221249,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Ki,,,,CHEMBL213,,,CHEMBL1909046,4.321519,1.3029156
4799,B1,CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.097206146,3.1620889
4800,B1,CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.13182415,2.9403539
4801,B1,CHEMBL504760,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.1113858,-1.8337282
4802,B1,CHEMBL504760,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.1585201,-1.8080313
4803,B1,CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,IC50,,,,CHEMBL213,,,CHEMBL1909046,-7.445245,4.8856244
4804,B1,CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,Ki,,,,CHEMBL213,,,CHEMBL1909046,-7.468778,4.9462495
4805,B1,CHEMBL487894,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.9403704,0.0760828
4806,B1,CHEMBL487894,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.9533709,0.13584694
4807,B1,CHEMBL1042,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,IC50,,,,CHEMBL213,,,CHEMBL1909046,8.936778,-6.8903522
4808,B1,CHEMBL1042,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,Ki,,,,CHEMBL213,,,CHEMBL1909046,8.9779825,-6.884316
4809,B1,CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.4587599,5.3336525
4810,B1,CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.5181853,5.2586703
4811,B1,CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.70793563,3.511528
4812,B1,CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.6900467,3.611994
4813,B1,CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,IC50,,,,CHEMBL213,,,CHEMBL1909046,3.0243185,-1.5668149
4814,B1,CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,Ki,,,,CHEMBL213,,,CHEMBL1909046,2.9975617,-1.4555427
4815,B1,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.49073055,3.2225206
4816,B1,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.40646863,3.182157
4817,B1,CHEMBL52440,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,IC50,,,,CHEMBL213,,,CHEMBL1909046,4.1480923,8.034508
4818,B1,CHEMBL52440,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,Ki,,,,CHEMBL213,,,CHEMBL1909046,4.2325726,7.934614
4819,B1,CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,IC50,,,,CHEMBL213,,,CHEMBL1909046,5.9483347,12.345779
4820,B1,CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,Ki,,,,CHEMBL213,,,CHEMBL1909046,5.962665,12.339978
4821,B1,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,,,,CHEMBL213,,,CHEMBL1909046,3.6269984,3.0964465
4822,B1,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Ki,,,,CHEMBL213,,,CHEMBL1909046,3.6740093,3.0022767
4823,B1,CHEMBL110691,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,,,CHEMBL213,,,CHEMBL1909046,-11.036637,-0.6312172
4824,B1,CHEMBL110691,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ki,,,,CHEMBL213,,,CHEMBL1909046,-11.006361,-0.60289216
4825,B1,CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-5.5441165,-1.0843116
4826,B1,CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-5.4858227,-1.0555232
4827,B1,CHEMBL123292,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,IC50,,,,CHEMBL213,,,CHEMBL1909046,-2.74838,-1.0974208
4828,B1,CHEMBL123292,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,Ki,,,,CHEMBL213,,,CHEMBL1909046,-2.809584,-1.0933714
4829,B1,CHEMBL1687,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.[Cl-],IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.6126153,3.0726204
4830,B1,CHEMBL1687,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.[Cl-],Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.6631645,3.0081787
4831,B1,CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,IC50,,,,CHEMBL213,,,CHEMBL1909046,-1.8456537,20.745275
4832,B1,CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Ki,,,,CHEMBL213,,,CHEMBL1909046,-1.7761972,20.677557
4833,B1,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,IC50,,,,CHEMBL213,,,CHEMBL1909046,1.1984427,-0.71673506
4834,B1,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,Ki,,,,CHEMBL213,,,CHEMBL1909046,1.1828638,-0.9347835
4835,B1,CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,IC50,,,,CHEMBL213,,,CHEMBL1909046,-11.732929,8.924652
4836,B1,CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,Ki,,,,CHEMBL213,,,CHEMBL1909046,-11.736051,8.958736
4837,B1,CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,IC50,,,,CHEMBL213,,,CHEMBL1909046,2.089718,0.99374276
4838,B1,CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,Ki,,,,CHEMBL213,,,CHEMBL1909046,2.1210365,1.0095445
4839,B1,CHEMBL1261,O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,,,,CHEMBL213,,,CHEMBL1909046,4.0016165,-0.9538208
4840,B1,CHEMBL1261,O=C(O)CC(O)(CC(=O)O)C(=O)O,Ki,,,,CHEMBL213,,,CHEMBL1909046,3.915644,-0.8506602
4841,B1,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,=,11.279,uM,CHEMBL213,,,CHEMBL1909046,1.3829633,-6.8849297
4842,B1,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Ki,=,6.513,uM,CHEMBL213,,,CHEMBL1909046,1.3911391,-6.8746467
4843,B1,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,7.4904304,10.224035
4844,B1,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,7.4568205,10.205337
4845,B1,CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,IC50,,,,CHEMBL213,,,CHEMBL1909046,2.2936852,-1.0079784
4846,B1,CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,Ki,,,,CHEMBL213,,,CHEMBL1909046,2.3276556,-0.9413736
4847,B1,CHEMBL1873703,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,IC50,,,,CHEMBL213,,,CHEMBL1909046,-0.2408203,-1.6872544
4848,B1,CHEMBL1873703,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.17043029,-1.6517638
4849,B1,CHEMBL1727,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,IC50,,,,CHEMBL213,,,CHEMBL1909046,1.7726802,9.586558
4850,B1,CHEMBL1727,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,Ki,,,,CHEMBL213,,,CHEMBL1909046,1.6791486,9.53523
4851,B1,CHEMBL44618,ClC(Cl)Cl,IC50,,,,CHEMBL213,,,CHEMBL1909046,0.04650377,-1.8540124
4852,B1,CHEMBL44618,ClC(Cl)Cl,Ki,,,,CHEMBL213,,,CHEMBL1909046,-0.21415554,-1.7675889
4853,B1,CHEMBL683,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,IC50,,,,CHEMBL213,,,CHEMBL1909046,-5.6463037,-1.1906441
4854,B1,CHEMBL683,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,Ki,,,,CHEMBL213,,,CHEMBL1909046,-5.6207395,-1.299044
4855,B1,CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,IC50,,,,CHEMBL213,,,CHEMBL1909046,-2.50891,-0.1349882
4856,B1,CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Ki,,,,CHEMBL213,,,CHEMBL1909046,-2.376865,-0.17467928
